X Y TOP_RDG BOTTOM_RDG VRT_GRAD TIME DATE LINE MARK
87 57 29760.2 29751.3 -14.59 10:01:16.00 11/25/22 65 754
87 56 29767.8 29763 -7.869 10:00:56.00 11/25/22 65 752
87 55 29773.4 29767.2 -10.164 10:00:43.00 11/25/22 65 750
87 54 29776.2 29774.4 -2.951 10:00:29.00 11/25/22 65 748
87 53 29777.3 29773.8 -5.738 10:00:13.00 11/25/22 65 746
87 52 29779.8 29776.6 -5.246 09:59:54.00 11/25/22 65 744
87 51 29783.6 29775.4 -13.443 09:59:40.00 11/25/22 65 742
87 50 29788 29790.8 4.59 09:59:24.00 11/25/22 65 740
86 59 29758.1 29756.3 -2.951 09:58:53.00 11/25/22 64 738
86 58 29760 29747.9 -19.836 09:58:36.00 11/25/22 64 736
86 57 29766 29753.4 -20.656 09:58:22.00 11/25/22 64 734
86 56 29773.5 29770.3 -5.246 09:58:05.00 11/25/22 64 732
86 55 29777.6 29775.1 -4.098 09:57:49.00 11/25/22 64 730
86 54 29777.6 29774 -5.902 09:57:35.00 11/25/22 64 728
86 53 29777.6 29772.9 -7.705 09:57:23.00 11/25/22 64 726
86 52 29779.2 29774.1 -8.361 09:57:10.00 11/25/22 64 724
86 51 29782.1 29782.3 0.328 09:56:58.00 11/25/22 64 722
86 50 29785.7 29788 3.77 09:56:44.00 11/25/22 64 720
85 59 29762.1 29761.8 -0.492 09:55:11.00 11/25/22 63 718
85 58 29765.1 29757.5 -12.459 09:54:55.00 11/25/22 63 716
85 57 29770.5 29769.4 -1.803 09:54:41.00 11/25/22 63 714
85 56 29778.2 29780.8 4.262 09:54:28.00 11/25/22 63 712
85 55 29781.6 29782.8 1.967 09:54:14.00 11/25/22 63 710
85 54 29778.7 29774.5 -6.885 09:54:01.00 11/25/22 63 708
85 53 29777.2 29771.6 -9.18 09:53:43.00 11/25/22 63 706
85 52 29777.7 29769.9 -12.787 09:53:28.00 11/25/22 63 704
85 51 29781.6 29775.4 -10.164 09:53:11.00 11/25/22 63 702
85 50 29785.9 29784.8 -1.803 09:52:56.00 11/25/22 63 700
84 59 29764.5 29770 9.016 09:52:07.00 11/25/22 62 698
84 58 29769.8 29769.5 -0.492 09:51:48.00 11/25/22 62 696
84 57 29777.4 29772.3 -8.361 09:51:34.00 11/25/22 62 694
84 56 29781.6 29786.7 8.361 09:51:21.00 11/25/22 62 692
84 55 29782.4 29790.1 12.623 09:51:06.00 11/25/22 62 690
84 54 29776.9 29775 -3.115 09:50:49.00 11/25/22 62 688
84 53 29774.7 29769.2 -9.016 09:50:37.00 11/25/22 62 686
84 52 29774.6 29770.8 -6.23 09:50:22.00 11/25/22 62 684
84 51 29777 29772.3 -7.705 09:49:56.00 11/25/22 62 682
84 50 29779 29780.5 2.459 09:49:40.00 11/25/22 62 680
83 59 29757.3 29764.7 12.131 09:48:38.00 11/25/22 61 678
83 58 29765.4 29769.9 7.377 09:48:21.00 11/25/22 61 676
83 57 29771.3 29775.8 7.377 09:48:08.00 11/25/22 61 674
83 56 29774 29775.9 3.115 09:47:51.00 11/25/22 61 672
83 55 29771.4 29768.9 -4.098 09:47:35.00 11/25/22 61 670
83 54 29770.8 29766.3 -7.377 09:47:22.00 11/25/22 61 668
83 53 29770.8 29764.2 -10.82 09:47:10.00 11/25/22 61 666
83 52 29772.7 29768.3 -7.213 09:46:54.00 11/25/22 61 664
83 51 29777.5 29774.3 -5.246 09:46:22.00 11/25/22 61 662
83 50 29781.1 29781.1 0 09:46:05.00 11/25/22 61 660
82 59 29747.5 29744.4 -5.082 09:45:35.00 11/25/22 60 658
82 58 29756.9 29758.7 2.951 09:45:23.00 11/25/22 60 656
82 57 29764.3 29765 1.148 09:45:08.00 11/25/22 60 654
82 56 29767.4 29766.7 -1.148 09:44:56.00 11/25/22 60 652
82 55 29767.8 29764.8 -4.918 09:44:43.00 11/25/22 60 650
82 54 29767.9 29762.4 -9.016 09:44:31.00 11/25/22 60 648
82 53 29767.8 29765.4 -3.934 09:44:20.00 11/25/22 60 646
82 52 29771.4 29764.8 -10.82 09:44:07.00 11/25/22 60 644
82 51 29775.3 29769.1 -10.164 09:43:54.00 11/25/22 60 642
82 50 29779.4 29775.8 -5.902 09:43:38.00 11/25/22 60 640
81 59 29725.8 29711.3 -23.77 09:42:27.00 11/25/22 59 638
81 58 29740.3 29726.7 -22.295 09:42:12.00 11/25/22 59 636
81 57 29749.8 29742.4 -12.131 09:42:00.00 11/25/22 59 634
81 56 29757.7 29749.5 -13.443 09:41:47.00 11/25/22 59 632
81 55 29760.3 29748.9 -18.689 09:41:34.00 11/25/22 59 630
81 54 29761.6 29751.9 -15.902 09:41:20.00 11/25/22 59 628
81 53 29764.3 29756.3 -13.115 09:41:08.00 11/25/22 59 626
81 52 29768.9 29761 -12.951 09:40:56.00 11/25/22 59 624
81 51 29773.8 29769 -7.869 09:40:41.00 11/25/22 59 622
81 50 29777.7 29779.1 2.295 09:40:27.00 11/25/22 59 620
80 59 29709.2 29679.4 -48.852 09:39:59.00 11/25/22 58 618
80 58 29722.4 29704.5 -29.344 09:39:46.00 11/25/22 58 616
80 57 29735.8 29725.6 -16.721 09:39:31.00 11/25/22 58 614
80 56 29745.3 29735.3 -16.393 09:39:16.00 11/25/22 58 612
80 55 29751.9 29744.4 -12.295 09:39:04.00 11/25/22 58 610
80 54 29756.1 29743.3 -20.984 09:38:50.00 11/25/22 58 608
80 53 29760.8 29747.7 -21.475 09:38:38.00 11/25/22 58 606
80 52 29765.3 29758.8 -10.656 09:38:25.00 11/25/22 58 604
80 51 29770.6 29764.8 -9.508 09:38:12.00 11/25/22 58 602
80 50 29773.6 29776.5 4.754 09:37:53.00 11/25/22 58 600
79 59 29701.8 29668.4 -54.754 09:36:27.00 11/25/22 57 598
79 58 29715.1 29696.3 -30.82 09:36:15.00 11/25/22 57 596
79 57 29727.6 29711.2 -26.885 09:36:02.00 11/25/22 57 594
79 56 29735.3 29721.2 -23.115 09:35:50.00 11/25/22 57 592
79 55 29742.7 29729.4 -21.803 09:35:37.00 11/25/22 57 590
79 54 29750.3 29737.4 -21.148 09:35:25.00 11/25/22 57 588
79 53 29757.3 29750.9 -10.492 09:35:11.00 11/25/22 57 586
79 52 29764.1 29755.1 -14.754 09:34:56.00 11/25/22 57 584
79 51 29767.3 29760.7 -10.82 09:34:29.00 11/25/22 57 582
79 50 29770.6 29769.1 -2.459 09:34:16.00 11/25/22 57 580
78 59 29708.9 29690.6 -30 09:33:42.00 11/25/22 56 578
78 58 29717 29697.3 -32.295 09:33:24.00 11/25/22 56 576
78 57 29726.2 29709.4 -27.541 09:33:11.00 11/25/22 56 574
78 56 29733.2 29721.7 -18.852 09:32:59.00 11/25/22 56 572
78 55 29741.9 29728.8 -21.475 09:32:42.00 11/25/22 56 570
78 54 29749.3 29738.9 -17.049 09:32:30.00 11/25/22 56 568
78 53 29756.2 29742.6 -22.295 09:32:17.00 11/25/22 56 566
78 52 29761.1 29753.1 -13.115 09:32:01.00 11/25/22 56 564
78 51 29764.1 29753.8 -16.885 09:31:49.00 11/25/22 56 562
78 50 29765.8 29762.6 -5.246 09:31:29.00 11/25/22 56 560
77 59 29718.6 29698.7 -32.623 09:30:17.00 11/25/22 55 558
77 58 29724.1 29709.3 -24.262 09:30:03.00 11/25/22 55 556
77 57 29731.1 29720.6 -17.213 09:29:50.00 11/25/22 55 554
77 56 29738.3 29729.1 -15.082 09:29:37.00 11/25/22 55 552
77 55 29745.3 29737.2 -13.279 09:29:24.00 11/25/22 55 550
77 54 29752.1 29745.6 -10.656 09:29:11.00 11/25/22 55 548
77 53 29758.2 29754.5 -6.066 09:28:56.00 11/25/22 55 546
77 52 29762.2 29759.3 -4.754 09:28:41.00 11/25/22 55 544
77 51 29762.8 29755.2 -12.459 09:28:25.00 11/25/22 55 542
77 50 29761.4 29755.4 -9.836 09:28:11.00 11/25/22 55 540
76 59 29728.5 29717.2 -18.525 09:27:41.00 11/25/22 54 538
76 58 29733 29720.5 -20.492 09:27:27.00 11/25/22 54 536
76 57 29737.1 29727.4 -15.902 09:27:15.00 11/25/22 54 534
76 56 29741.1 29730.3 -17.705 09:27:02.00 11/25/22 54 532
76 55 29746.5 29738.7 -12.787 09:26:49.00 11/25/22 54 530
76 54 29752.8 29747.6 -8.525 09:26:35.00 11/25/22 54 528
76 53 29756.8 29753.3 -5.738 09:26:23.00 11/25/22 54 526
76 52 29758.5 29750.1 -13.77 09:26:11.00 11/25/22 54 524
76 51 29758.3 29749.8 -13.934 09:25:56.00 11/25/22 54 522
76 50 29755.7 29744.3 -18.689 09:25:38.00 11/25/22 54 520
75 59 29736.7 29731 -9.344 09:24:23.00 11/25/22 53 518
75 58 29739.6 29726.5 -21.475 09:24:11.00 11/25/22 53 516
75 57 29741.3 29734.1 -11.803 09:23:59.00 11/25/22 53 514
75 56 29743 29733.9 -14.918 09:23:47.00 11/25/22 53 512
75 55 29746.5 29737.7 -14.426 09:23:35.00 11/25/22 53 510
75 54 29749.6 29743 -10.82 09:23:21.00 11/25/22 53 508
75 53 29752.3 29739.2 -21.475 09:23:06.00 11/25/22 53 506
75 52 29752.8 29744.3 -13.934 09:22:49.00 11/25/22 53 504
75 51 29749.8 29738 -19.344 09:22:35.00 11/25/22 53 502
75 50 29749.1 29739.3 -16.066 09:22:21.00 11/25/22 53 500
74 59 29745.2 29744.6 -0.984 09:21:50.00 11/25/22 52 498
74 58 29745 29736.2 -14.426 09:21:35.00 11/25/22 52 496
74 57 29746.4 29734.5 -19.508 09:21:23.00 11/25/22 52 494
74 56 29745.5 29742.3 -5.246 09:21:10.00 11/25/22 52 492
74 55 29746.3 29737 -15.246 09:20:56.00 11/25/22 52 490
74 54 29749 29740.1 -14.59 09:20:41.00 11/25/22 52 488
74 53 29750 29739.5 -17.213 09:20:28.00 11/25/22 52 486
74 52 29748.7 29736.5 -20 09:20:14.00 11/25/22 52 484
74 51 29745.7 29733.6 -19.836 09:20:00.00 11/25/22 52 482
74 50 29743.1 29732.6 -17.213 09:19:44.00 11/25/22 52 480
73 59 29753 29746.5 -10.656 09:18:26.00 11/25/22 51 478
73 58 29748.7 29745.2 -5.738 09:18:14.00 11/25/22 51 476
73 57 29746.8 29738.3 -13.934 09:17:59.00 11/25/22 51 474
73 56 29744.7 29742.2 -4.098 09:17:45.00 11/25/22 51 472
73 55 29745.1 29737.5 -12.459 09:17:29.00 11/25/22 51 470
73 54 29745.7 29741.1 -7.541 09:17:13.00 11/25/22 51 468
73 53 29745.1 29738.7 -10.492 09:16:55.00 11/25/22 51 466
73 52 29743.3 29732.9 -17.049 09:16:42.00 11/25/22 51 464
73 51 29740.9 29725.8 -24.754 09:16:25.00 11/25/22 51 462
73 50 29738.4 29725.8 -20.656 09:16:09.00 11/25/22 51 460
72 59 29761.3 29761.2 -0.164 09:15:37.00 11/25/22 50 458
72 58 29754.3 29745.1 -15.082 09:15:22.00 11/25/22 50 456
72 57 29747.8 29740.2 -12.459 09:15:09.00 11/25/22 50 454
72 56 29744.2 29735.3 -14.59 09:14:54.00 11/25/22 50 452
72 55 29742.5 29730 -20.492 09:14:39.00 11/25/22 50 450
72 54 29743 29733.1 -16.23 09:14:25.00 11/25/22 50 448
72 53 29741.2 29734.1 -11.639 09:14:09.00 11/25/22 50 446
72 52 29739.9 29730.6 -15.246 09:13:54.00 11/25/22 50 444
72 51 29737.4 29728.7 -14.262 09:13:35.00 11/25/22 50 442
72 50 29735 29724.3 -17.541 09:13:18.00 11/25/22 50 440
71 59 29768 29767.2 -1.311 09:12:25.00 11/25/22 49 438
71 58 29758.3 29755.7 -4.262 09:12:13.00 11/25/22 49 436
71 57 29750.1 29743.5 -10.82 09:11:59.00 11/25/22 49 434
71 56 29743.9 29729.8 -23.115 09:11:47.00 11/25/22 49 432
71 55 29740.9 29726.6 -23.443 09:11:30.00 11/25/22 49 430
71 54 29738.4 29726.4 -19.672 09:11:16.00 11/25/22 49 428
71 53 29735.9 29721.7 -23.279 09:11:02.00 11/25/22 49 426
71 52 29734.4 29722.4 -19.672 09:10:45.00 11/25/22 49 424
71 51 29734.5 29721.8 -20.82 09:10:28.00 11/25/22 49 422
71 50 29733.9 29722.1 -19.344 09:10:10.00 11/25/22 49 420
70 59 29773.5 29773.1 -0.656 09:09:42.00 11/25/22 48 418
70 58 29765.7 29763.4 -3.77 09:09:29.00 11/25/22 48 416
70 57 29755.5 29747.6 -12.951 09:09:16.00 11/25/22 48 414
70 56 29747 29740.6 -10.492 09:09:01.00 11/25/22 48 412
70 55 29742 29722.8 -31.475 09:08:47.00 11/25/22 48 410
70 54 29735.8 29713.1 -37.213 09:08:34.00 11/25/22 48 408
70 53 29730.6 29701.2 -48.197 09:08:20.00 11/25/22 48 406
70 52 29730.9 29711.8 -31.311 09:08:02.00 11/25/22 48 404
70 51 29736 29721.5 -23.77 09:07:45.00 11/25/22 48 402
70 50 29738.1 29734.1 -6.557 09:07:30.00 11/25/22 48 400
69 59 29777.9 29782.3 7.213 09:06:26.00 11/25/22 47 398
69 58 29767.4 29764 -5.574 09:06:12.00 11/25/22 47 396
69 57 29759.6 29756.1 -5.738 09:05:59.00 11/25/22 47 394
69 56 29752.9 29753.1 0.328 09:05:47.00 11/25/22 47 392
69 55 29745.4 29743 -3.934 09:05:34.00 11/25/22 47 390
69 54 29738 29716.8 -34.754 09:05:22.00 11/25/22 47 388
69 53 29732.8 29707 -42.295 09:05:06.00 11/25/22 47 386
69 52 29734.7 29717.5 -28.197 09:04:52.00 11/25/22 47 384
69 51 29739.8 29736.7 -5.082 09:04:34.00 11/25/22 47 382
69 50 29742.8 29742 -1.311 09:04:15.00 11/25/22 47 380
68 59 29778 29786.6 14.098 09:03:45.00 11/25/22 46 378
68 58 29767.5 29760.3 -11.803 09:03:32.00 11/25/22 46 376
68 57 29759.9 29747.6 -20.164 09:03:18.00 11/25/22 46 374
68 56 29753.4 29745.8 -12.459 09:03:06.00 11/25/22 46 372
68 55 29748 29748.4 0.656 09:02:54.00 11/25/22 46 370
68 54 29741 29729.7 -18.525 09:02:39.00 11/25/22 46 368
68 53 29736.8 29725 -19.344 09:02:24.00 11/25/22 46 366
68 52 29738.2 29726.8 -18.689 09:02:08.00 11/25/22 46 364
68 51 29742.4 29740.4 -3.279 09:01:51.00 11/25/22 46 362
68 50 29743.4 29744.9 2.459 09:01:34.00 11/25/22 46 360
67 59 29774.9 29779.9 8.197 09:00:29.00 11/25/22 45 358
67 58 29763.9 29760.2 -6.066 09:00:15.00 11/25/22 45 356
67 57 29755.8 29744.3 -18.852 09:00:03.00 11/25/22 45 354
67 56 29751.8 29748 -6.23 08:59:48.00 11/25/22 45 352
67 55 29747.6 29745.1 -4.098 08:59:34.00 11/25/22 45 350
67 54 29742.9 29731.9 -18.033 08:59:21.00 11/25/22 45 348
67 53 29739.6 29726.5 -21.475 08:59:07.00 11/25/22 45 346
67 52 29740.4 29735.7 -7.705 08:58:53.00 11/25/22 45 344
67 51 29742.3 29730.1 -20 08:58:34.00 11/25/22 45 342
67 50 29744.4 29743.9 -0.82 08:58:19.00 11/25/22 45 340
66 59 29769 29763.6 -8.852 08:57:48.00 11/25/22 44 338
66 58 29758.7 29748.5 -16.721 08:57:33.00 11/25/22 44 336
66 57 29753.1 29737.1 -26.23 08:57:15.00 11/25/22 44 334
66 56 29750.9 29747.8 -5.082 08:57:01.00 11/25/22 44 332
66 55 29749.8 29739.4 -17.049 08:56:46.00 11/25/22 44 330
66 54 29745.1 29731.3 -22.623 08:56:31.00 11/25/22 44 328
66 53 29740.7 29726.5 -23.279 08:56:15.00 11/25/22 44 326
66 52 29738.4 29703.9 -56.557 08:56:00.00 11/25/22 44 324
66 51 29739.3 29720.9 -30.164 08:55:41.00 11/25/22 44 322
66 50 29741.6 29739 -4.262 08:55:24.00 11/25/22 44 320
65 59 29761.2 29756.3 -8.033 08:54:06.00 11/25/22 43 318
65 58 29753 29738.7 -23.443 08:53:50.00 11/25/22 43 316
65 57 29750.9 29736.4 -23.77 08:53:36.00 11/25/22 43 314
65 56 29750.5 29741.3 -15.082 08:53:23.00 11/25/22 43 312
65 55 29748.8 29740.4 -13.77 08:53:09.00 11/25/22 43 310
65 54 29744.2 29734.1 -16.557 08:52:51.00 11/25/22 43 308
65 53 29739.8 29723.7 -26.393 08:52:33.00 11/25/22 43 306
65 52 29736.2 29716.1 -32.951 08:52:16.00 11/25/22 43 304
65 51 29735.6 29713.5 -36.23 08:52:00.00 11/25/22 43 302
65 50 29738.1 29736.8 -2.131 08:51:44.00 11/25/22 43 300
64 59 29749.4 29736.7 -20.82 08:51:03.00 11/25/22 42 298
64 58 29744.4 29725.8 -30.492 08:50:48.00 11/25/22 42 296
64 57 29745.1 29736.4 -14.262 08:50:28.00 11/25/22 42 294
64 56 29746 29737.7 -13.607 08:50:14.00 11/25/22 42 292
64 55 29744.6 29740.7 -6.393 08:50:01.00 11/25/22 42 290
64 54 29741.3 29732.2 -14.918 08:49:48.00 11/25/22 42 288
64 53 29737.9 29725 -21.148 08:49:34.00 11/25/22 42 286
64 52 29733.6 29709.7 -39.18 08:49:16.00 11/25/22 42 284
64 51 29732.4 29714.7 -29.016 08:49:01.00 11/25/22 42 282
64 50 29734.6 29727.8 -11.148 08:48:36.00 11/25/22 42 280
63 59 29740.3 29719 -34.918 08:47:47.00 11/25/22 41 278
63 58 29739.6 29720.4 -31.475 08:47:33.00 11/25/22 41 276
63 57 29742.3 29725.2 -28.033 08:47:19.00 11/25/22 41 274
63 56 29743.1 29736 -11.639 08:47:02.00 11/25/22 41 272
63 55 29741.7 29732.7 -14.754 08:46:48.00 11/25/22 41 270
63 54 29739.4 29722.9 -27.049 08:46:34.00 11/25/22 41 268
63 53 29738.1 29717.2 -34.262 08:46:19.00 11/25/22 41 266
63 52 29734.9 29720.9 -22.951 08:45:54.00 11/25/22 41 264
63 51 29733 29718.6 -23.607 08:45:40.00 11/25/22 41 262
63 50 29734.8 29726.2 -14.098 08:45:28.00 11/25/22 41 260
62 59 29737.3 29718.2 -31.311 08:44:57.00 11/25/22 40 258
62 58 29739.4 29726.3 -21.475 08:44:44.00 11/25/22 40 256
62 57 29742.3 29728.4 -22.787 08:44:31.00 11/25/22 40 254
62 56 29742.8 29736 -11.148 08:44:17.00 11/25/22 40 252
62 55 29741.7 29727 -24.098 08:44:03.00 11/25/22 40 250
62 54 29740.7 29724.4 -26.721 08:43:47.00 11/25/22 40 248
62 53 29740.2 29730 -16.721 08:43:31.00 11/25/22 40 246
62 52 29738.4 29725.7 -20.82 08:43:11.00 11/25/22 40 244
62 51 29736.8 29719.5 -28.361 08:42:56.00 11/25/22 40 242
62 50 29737 29730.1 -11.311 08:42:41.00 11/25/22 40 240
61 59 29738.9 29726.8 -19.836 08:41:27.00 11/25/22 39 238
61 58 29740.7 29728.9 -19.344 08:41:13.00 11/25/22 39 236
61 57 29743.3 29735.6 -12.623 08:41:00.00 11/25/22 39 234
61 56 29744.7 29737.4 -11.967 08:40:46.00 11/25/22 39 232
61 55 29743.9 29730.2 -22.459 08:40:33.00 11/25/22 39 230
61 54 29743.2 29734.9 -13.607 08:40:19.00 11/25/22 39 228
61 53 29742.9 29728.2 -24.098 08:40:02.00 11/25/22 39 226
61 52 29742.6 29728 -23.934 08:39:47.00 11/25/22 39 224
61 51 29741.7 29731.2 -17.213 08:39:32.00 11/25/22 39 222
61 50 29741.6 29732.7 -14.59 08:39:18.00 11/25/22 39 220
60 59 29743.3 29728.8 -23.77 08:38:45.00 11/25/22 38 218
60 58 29746.5 29738.2 -13.607 08:38:29.00 11/25/22 38 216
60 57 29750.5 29745.3 -8.525 08:38:14.00 11/25/22 38 214
60 56 29750.9 29742.2 -14.262 08:38:01.00 11/25/22 38 212
60 55 29749.8 29749.1 -1.148 08:37:47.00 11/25/22 38 210
60 54 29749.4 29730.5 -30.984 08:37:34.00 11/25/22 38 208
60 53 29747.9 29743.2 -7.705 08:37:20.00 11/25/22 38 206
60 52 29747.4 29732.9 -23.77 08:37:02.00 11/25/22 38 204
60 51 29746.7 29736.9 -16.066 08:36:49.00 11/25/22 38 202
60 50 29746.3 29734.6 -19.18 08:36:28.00 11/25/22 38 200
59 59 29742.7 29732.7 -16.393 08:35:36.00 11/25/22 37 198
59 58 29748.2 29747.9 -0.492 08:35:23.00 11/25/22 37 196
59 57 29754.6 29741.5 -21.475 08:35:05.00 11/25/22 37 194
59 56 29757.2 29745.4 -19.344 08:34:49.00 11/25/22 37 192
59 55 29757.4 29751.6 -9.508 08:34:36.00 11/25/22 37 190
59 54 29756.9 29748.5 -13.77 08:34:15.00 11/25/22 37 188
59 53 29755.1 29751.3 -6.23 08:34:01.00 11/25/22 37 186
59 52 29754.9 29745 -16.23 08:33:47.00 11/25/22 37 184
59 51 29754.2 29740.8 -21.967 08:33:34.00 11/25/22 37 182
59 50 29754.8 29754 -1.311 08:33:14.00 11/25/22 37 180
58 59 29743.8 29731.8 -19.672 08:32:41.00 11/25/22 36 178
58 58 29749.9 29740 -16.23 08:32:27.00 11/25/22 36 176
58 57 29757.3 29757.4 0.164 08:32:13.00 11/25/22 36 174
58 56 29763.1 29755.2 -12.951 08:31:57.00 11/25/22 36 172
58 55 29765.9 29766.3 0.656 08:31:43.00 11/25/22 36 170
58 54 29765.1 29754.1 -18.033 08:31:28.00 11/25/22 36 168
58 53 29762.8 29747 -25.902 08:31:13.00 11/25/22 36 166
58 52 29761.5 29759.3 -3.607 08:30:57.00 11/25/22 36 164
58 51 29760.3 29751.9 -13.77 08:30:37.00 11/25/22 36 162
58 50 29760.3 29760.7 0.656 08:30:21.00 11/25/22 36 160
57 59 29742.8 29721.3 -35.246 08:29:26.00 11/25/22 35 158
57 58 29751.6 29738.2 -21.967 08:29:08.00 11/25/22 35 156
57 57 29760.7 29745.3 -25.246 08:28:52.00 11/25/22 35 154
57 56 29767.8 29771.2 5.574 08:28:36.00 11/25/22 35 152
57 55 29773.2 29767.4 -9.508 08:28:11.00 11/25/22 35 150
57 54 29774.2 29775.7 2.459 08:27:56.00 11/25/22 35 148
57 53 29772 29768.5 -5.738 08:27:40.00 11/25/22 35 146
57 52 29768.3 29760.5 -12.787 08:27:24.00 11/25/22 35 144
57 51 29765 29754.9 -16.557 08:26:49.00 11/25/22 35 142
57 50 29765 29762.9 -3.443 08:26:27.00 11/25/22 35 140
56 59 29743.8 29730.9 -21.148 08:25:55.00 11/25/22 34 138
56 58 29753.2 29748.6 -7.541 08:25:35.00 11/25/22 34 136
56 57 29761.6 29753.3 -13.607 08:25:17.00 11/25/22 34 134
56 56 29771.3 29775 6.066 08:25:02.00 11/25/22 34 132
56 55 29778.7 29782.3 5.902 08:24:47.00 11/25/22 34 130
56 54 29780.2 29779.6 -0.984 08:24:29.00 11/25/22 34 128
56 53 29778.7 29774.7 -6.557 08:24:13.00 11/25/22 34 126
56 52 29773.5 29777.9 7.213 08:23:56.00 11/25/22 34 124
56 51 29767.3 29757.2 -16.557 08:23:43.00 11/25/22 34 122
56 50 29764.5 29761.9 -4.262 08:23:28.00 11/25/22 34 120
55 59 29741.5 29725.7 -25.902 08:22:41.00 11/25/22 33 118
55 58 29751.4 29746.9 -7.377 08:22:26.00 11/25/22 33 116
55 57 29761.5 29763.7 3.607 08:22:10.00 11/25/22 33 114
55 56 29774.3 29774.7 0.656 08:21:55.00 11/25/22 33 112
55 55 29780.7 29785.5 7.869 08:21:37.00 11/25/22 33 110
55 54 29782.1 29776.7 -8.852 08:21:23.00 11/25/22 33 108
55 53 29778.9 29782.7 6.23 08:21:10.00 11/25/22 33 106
55 52 29772.2 29766 -10.164 08:20:52.00 11/25/22 33 104
55 51 29766 29759.2 -11.148 08:20:33.00 11/25/22 33 102
55 50 29761 29758.8 -3.607 08:20:20.00 11/25/22 33 100
54 59 29741.5 29733.4 -13.279 08:19:50.00 11/25/22 32 98
54 58 29750.4 29744.7 -9.344 08:19:33.00 11/25/22 32 96
54 57 29764.8 29768.7 6.393 08:19:17.00 11/25/22 32 94
54 56 29775.4 29784.9 15.574 08:18:57.00 11/25/22 32 92
54 55 29782 29788.2 10.164 08:18:39.00 11/25/22 32 90
54 54 29779.2 29774.4 -7.869 08:18:24.00 11/25/22 32 88
54 53 29772.4 29769.2 -5.246 08:18:12.00 11/25/22 32 86
54 52 29765 29757 -13.115 08:17:53.00 11/25/22 32 84
54 51 29759.3 29752.3 -11.475 08:17:38.00 11/25/22 32 82
54 50 29753.9 29750.5 -5.574 08:16:54.00 11/25/22 32 80
53 59 29734.2 29718 -26.557 08:16:06.00 11/25/22 31 78
53 58 29746.7 29744.3 -3.934 08:15:49.00 11/25/22 31 76
53 57 29758.2 29754 -6.885 08:15:36.00 11/25/22 31 74
53 56 29772.3 29779.8 12.295 08:15:22.00 11/25/22 31 72
53 55 29776.2 29783 11.148 08:15:04.00 11/25/22 31 70
53 54 29772.2 29769.3 -4.754 08:14:50.00 11/25/22 31 68
53 53 29764.2 29757.1 -11.639 08:14:34.00 11/25/22 31 66
53 52 29755.5 29743.2 -20.164 08:14:19.00 11/25/22 31 64
53 51 29749.4 29738 -18.689 08:14:03.00 11/25/22 31 62
53 50 29744.5 29738.4 -10 08:13:49.00 11/25/22 31 60
52 59 29728.6 29705.2 -38.361 08:13:18.00 11/25/22 30 58
52 58 29738.4 29731.6 -11.148 08:13:04.00 11/25/22 30 56
52 57 29753.4 29749.9 -5.738 08:12:50.00 11/25/22 30 54
52 56 29765.9 29772.5 10.82 08:12:35.00 11/25/22 30 52
52 55 29770.1 29772.8 4.426 08:12:21.00 11/25/22 30 50
52 54 29763.6 29755.1 -13.934 08:12:05.00 11/25/22 30 48
52 53 29755.9 29743.5 -20.328 08:11:52.00 11/25/22 30 46
52 52 29748.6 29740.2 -13.77 08:11:39.00 11/25/22 30 44
52 51 29742.7 29731.2 -18.852 08:11:28.00 11/25/22 30 42
52 50 29739.6 29730.6 -14.754 08:11:13.00 11/25/22 30 40
51 59 29730 29711.6 -30.164 08:10:13.00 11/25/22 29 38
51 58 29738.2 29724.6 -22.295 08:10:00.00 11/25/22 29 36
51 57 29751 29742.3 -14.262 08:09:47.00 11/25/22 29 34
51 56 29759.8 29758.3 -2.459 08:09:33.00 11/25/22 29 32
51 55 29761 29759.8 -1.967 08:09:19.00 11/25/22 29 30
51 54 29756.8 29753 -6.23 08:09:05.00 11/25/22 29 28
51 53 29750.6 29742.5 -13.279 08:08:48.00 11/25/22 29 26
51 52 29743.6 29733.7 -16.23 08:08:32.00 11/25/22 29 24
51 51 29739.5 29729.4 -16.557 08:08:19.00 11/25/22 29 22
51 50 29737.7 29728.4 -15.246 08:08:06.00 11/25/22 29 20
50 59 29731.7 29720 -19.18 08:07:35.00 11/25/22 28 18
50 58 29739.4 29728.1 -18.525 08:07:22.00 11/25/22 28 16
50 57 29748.9 29745.6 -5.41 08:07:05.00 11/25/22 28 14
50 56 29754.5 29748 -10.656 08:06:52.00 11/25/22 28 12
50 55 29756.3 29754.1 -3.607 08:06:38.00 11/25/22 28 10
50 54 29755.3 29753.9 -2.295 08:06:25.00 11/25/22 28 8
50 53 29750 29743.6 -10.492 08:06:11.00 11/25/22 28 6
50 52 29744.9 29738.3 -10.82 08:05:57.00 11/25/22 28 4
50 51 29740.3 29732.6 -12.623 08:05:28.00 11/25/22 28 2
50 50 29737.4 29724.4 -21.311 08:05:10.00 11/25/22 28 0
119 59 29736.5 29735.5 -1.639 15:34:29.00 11/25/22 48 398
119 58 29736.8 29734.3 -4.098 15:34:18.00 11/25/22 48 396
119 57 29734.7 29733 -2.787 15:34:07.00 11/25/22 48 394
119 56 29732.5 29732 -0.82 15:33:55.00 11/25/22 48 392
119 55 29733 29730.5 -4.098 15:33:43.00 11/25/22 48 390
